time,co2mass,scenario
1896-08-16 12:00:00,2293761400000000.0,historical
1896-09-16 00:00:00,2293685000000000.0,historical
1896-10-16 12:00:00,2293596000000000.0,historical
1896-11-16 00:00:00,2293559800000000.0,historical
1896-12-16 12:00:00,2293681400000000.0,historical
1897-01-16 12:00:00,2293918100000000.0,historical
1897-02-15 00:00:00,2294224000000000.0,historical
1897-03-16 12:00:00,2294435100000000.0,historical
1897-04-16 00:00:00,2294721600000000.0,historical
1897-05-16 12:00:00,2295001800000000.0,historical
1897-06-16 00:00:00,2295445300000000.0,historical
1897-07-16 12:00:00,2295784300000000.0,historical
1897-08-16 12:00:00,2295958000000000.0,historical
1897-09-16 00:00:00,2295866400000000.0,historical
1897-10-16 12:00:00,2295751800000000.0,historical
1897-11-16 00:00:00,2295805500000000.0,historical
1897-12-16 12:00:00,2295954000000000.0,historical
1898-01-16 12:00:00,2296174000000000.0,historical
1898-02-15 00:00:00,2296457000000000.0,historical
1898-03-16 12:00:00,2296740000000000.0,historical
1898-04-16 00:00:00,2297096400000000.0,historical
1898-05-16 12:00:00,2297346000000000.0,historical
1898-06-16 00:00:00,2297785800000000.0,historical
1898-07-16 12:00:00,2298117500000000.0,historical
1898-08-16 12:00:00,2298289600000000.0,historical
1898-09-16 00:00:00,2298281800000000.0,historical
1898-10-16 12:00:00,2298226300000000.0,historical
1898-11-16 00:00:00,2298276000000000.0,historical
1898-12-16 12:00:00,2298516700000000.0,historical
1899-01-16 12:00:00,2298722000000000.0,historical
1899-02-15 00:00:00,2299072400000000.0,historical
1899-03-16 12:00:00,2299341600000000.0,historical
1899-04-16 00:00:00,2299648000000000.0,historical
1899-05-16 12:00:00,2299914500000000.0,historical
1899-06-16 00:00:00,2300364000000000.0,historical
1899-07-16 12:00:00,2300807000000000.0,historical
1899-08-16 12:00:00,2301059600000000.0,historical
1899-09-16 00:00:00,2300988000000000.0,historical
1899-10-16 12:00:00,2300975800000000.0,historical
1899-11-16 00:00:00,2301010200000000.0,historical
1899-12-16 12:00:00,2301275200000000.0,historical
1900-01-16 12:00:00,2301554300000000.0,historical
1900-02-15 00:00:00,2301888300000000.0,historical
1900-03-16 12:00:00,2302149000000000.0,historical
1900-04-16 00:00:00,2302501000000000.0,historical
1900-05-16 12:00:00,2302908300000000.0,historical
1900-06-16 00:00:00,2303338000000000.0,historical
1900-07-16 12:00:00,2303742000000000.0,historical
1900-08-16 12:00:00,2303926000000000.0,historical
1900-09-16 00:00:00,2303917000000000.0,historical
1900-10-16 12:00:00,2303890300000000.0,historical
1900-11-16 00:00:00,2303983400000000.0,historical
1900-12-16 12:00:00,2304140000000000.0,historical
1901-01-16 12:00:00,2304455000000000.0,historical
1901-02-15 00:00:00,2304710900000000.0,historical
1901-03-16 12:00:00,2304960500000000.0,historical
1901-04-16 00:00:00,2305333000000000.0,historical
1901-05-16 12:00:00,2305641000000000.0,historical
1901-06-16 00:00:00,2306047000000000.0,historical
1901-07-16 12:00:00,2306437700000000.0,historical
1901-08-16 12:00:00,2306590400000000.0,historical
1901-09-16 00:00:00,2306555500000000.0,historical
1901-10-16 12:00:00,2306453300000000.0,historical
1901-11-16 00:00:00,2306501000000000.0,historical
1901-12-16 12:00:00,2306694000000000.0,historical
1902-01-16 12:00:00,2306941600000000.0,historical
1902-02-15 00:00:00,2307219400000000.0,historical
1902-03-16 12:00:00,2307504200000000.0,historical
1902-04-16 00:00:00,2307709600000000.0,historical
1902-05-16 12:00:00,2308047000000000.0,historical
1902-06-16 00:00:00,2308526400000000.0,historical
1902-07-16 12:00:00,2308868700000000.0,historical
1902-08-16 12:00:00,2309078300000000.0,historical
1902-09-16 00:00:00,2309059200000000.0,historical
1902-10-16 12:00:00,2308862700000000.0,historical
1902-11-16 00:00:00,2308924800000000.0,historical
1902-12-16 12:00:00,2309065700000000.0,historical
1903-01-16 12:00:00,2309404500000000.0,historical
1903-02-15 00:00:00,2309641200000000.0,historical
1903-03-16 12:00:00,2309966800000000.0,historical
1903-04-16 00:00:00,2310240000000000.0,historical
1903-05-16 12:00:00,2310591200000000.0,historical
1903-06-16 00:00:00,2310925000000000.0,historical
1903-07-16 12:00:00,2311349800000000.0,historical
1903-08-16 12:00:00,2311484800000000.0,historical
1903-09-16 00:00:00,2311403500000000.0,historical
1903-10-16 12:00:00,2311369700000000.0,historical
1903-11-16 00:00:00,2311459900000000.0,historical
1903-12-16 12:00:00,2311664400000000.0,historical
1904-01-16 12:00:00,2311886400000000.0,historical
1904-02-15 00:00:00,2312172600000000.0,historical
1904-03-16 12:00:00,2312408200000000.0,historical
1904-04-16 00:00:00,2312691000000000.0,historical
1904-05-16 12:00:00,2313029100000000.0,historical
1904-06-16 00:00:00,2313376800000000.0,historical
1904-07-16 12:00:00,2313768100000000.0,historical
1904-08-16 12:00:00,2313884400000000.0,historical
1904-09-16 00:00:00,2313832800000000.0,historical
1904-10-16 12:00:00,2313774600000000.0,historical
1904-11-16 00:00:00,2313831000000000.0,historical
1904-12-16 12:00:00,2314032800000000.0,historical
1905-01-16 12:00:00,2314293000000000.0,historical
1905-02-15 00:00:00,2314546300000000.0,historical
1905-03-16 12:00:00,2314913600000000.0,historical
1905-04-16 00:00:00,2315162400000000.0,historical
1905-05-16 12:00:00,2315502000000000.0,historical
1905-06-16 00:00:00,2315980900000000.0,historical
1905-07-16 12:00:00,2316342200000000.0,historical
1905-08-16 12:00:00,2316538700000000.0,historical
1905-09-16 00:00:00,2316484700000000.0,historical
1905-10-16 12:00:00,2316421600000000.0,historical
1905-11-16 00:00:00,2316500300000000.0,historical
1905-12-16 12:00:00,2316735400000000.0,historical
1906-01-16 12:00:00,2317100200000000.0,historical
1906-02-15 00:00:00,2317378300000000.0,historical
1906-03-16 12:00:00,2317622600000000.0,historical
1906-04-16 00:00:00,2318049000000000.0,historical
1906-05-16 12:00:00,2318351400000000.0,historical
1906-06-16 00:00:00,2318798600000000.0,historical
1906-07-16 12:00:00,2319282000000000.0,historical
1906-08-16 12:00:00,2319517200000000.0,historical
1906-09-16 00:00:00,2319580800000000.0,historical
1906-10-16 12:00:00,2319633700000000.0,historical
1906-11-16 00:00:00,2319783200000000.0,historical
1906-12-16 12:00:00,2319987300000000.0,historical
1907-01-16 12:00:00,2320394200000000.0,historical
1907-02-15 00:00:00,2320728400000000.0,historical
1907-03-16 12:00:00,2321031500000000.0,historical
1907-04-16 00:00:00,2321421200000000.0,historical
1907-05-16 12:00:00,2321822500000000.0,historical
1907-06-16 00:00:00,2322261000000000.0,historical
1907-07-16 12:00:00,2322720000000000.0,historical
1907-08-16 12:00:00,2322945000000000.0,historical
1907-09-16 00:00:00,2322948400000000.0,historical
1907-10-16 12:00:00,2322862000000000.0,historical
1907-11-16 00:00:00,2322969600000000.0,historical
1907-12-16 12:00:00,2323222400000000.0,historical
1908-01-16 12:00:00,2323497300000000.0,historical
1908-02-15 00:00:00,2323818000000000.0,historical
1908-03-16 12:00:00,2324207300000000.0,historical
1908-04-16 00:00:00,2324596300000000.0,historical
1908-05-16 12:00:00,2325035200000000.0,historical
1908-06-16 00:00:00,2325531200000000.0,historical
1908-07-16 12:00:00,2325982200000000.0,historical
1908-08-16 12:00:00,2326252500000000.0,historical
1908-09-16 00:00:00,2326202300000000.0,historical
1908-10-16 12:00:00,2326198000000000.0,historical
1908-11-16 00:00:00,2326249000000000.0,historical
1908-12-16 12:00:00,2326537000000000.0,historical
1909-01-16 12:00:00,2326860000000000.0,historical
1909-02-15 00:00:00,2327250000000000.0,historical
1909-03-16 12:00:00,2327552800000000.0,historical
1909-04-16 00:00:00,2327896000000000.0,historical
1909-05-16 12:00:00,2328291800000000.0,historical
1909-06-16 00:00:00,2328729400000000.0,historical
1909-07-16 12:00:00,2329268100000000.0,historical
1909-08-16 12:00:00,2329552000000000.0,historical
1909-09-16 00:00:00,2329494400000000.0,historical
1909-10-16 12:00:00,2329460600000000.0,historical
1909-11-16 00:00:00,2329590800000000.0,historical
1909-12-16 12:00:00,2329889600000000.0,historical
1910-01-16 12:00:00,2330193400000000.0,historical
1910-02-15 00:00:00,2330522800000000.0,historical
1910-03-16 12:00:00,2330861800000000.0,historical
1910-04-16 00:00:00,2331240300000000.0,historical
1910-05-16 12:00:00,2331650200000000.0,historical
1910-06-16 00:00:00,2332125600000000.0,historical
1910-07-16 12:00:00,2332641600000000.0,historical
1910-08-16 12:00:00,2332921500000000.0,historical
1910-09-16 00:00:00,2332935800000000.0,historical
1910-10-16 12:00:00,2332869200000000.0,historical
1910-11-16 00:00:00,2333045300000000.0,historical
1910-12-16 12:00:00,2333259500000000.0,historical
1911-01-16 12:00:00,2333635300000000.0,historical
1911-02-15 00:00:00,2334052700000000.0,historical
1911-03-16 12:00:00,2334453500000000.0,historical
1911-04-16 00:00:00,2334826600000000.0,historical
1911-05-16 12:00:00,2335244000000000.0,historical
1911-06-16 00:00:00,2335695800000000.0,historical
1911-07-16 12:00:00,2336254000000000.0,historical
1911-08-16 12:00:00,2336588600000000.0,historical
1911-09-16 00:00:00,2336661400000000.0,historical
1911-10-16 12:00:00,2336703000000000.0,historical
1911-11-16 00:00:00,2336930400000000.0,historical
1911-12-16 12:00:00,2337228600000000.0,historical
1912-01-16 12:00:00,2337541300000000.0,historical
1912-02-15 00:00:00,2337978300000000.0,historical
1912-03-16 12:00:00,2338439000000000.0,historical
1912-04-16 00:00:00,2338821200000000.0,historical
1912-05-16 12:00:00,2339295500000000.0,historical
1912-06-16 00:00:00,2339777700000000.0,historical
1912-07-16 12:00:00,2340272400000000.0,historical
1912-08-16 12:00:00,2340572000000000.0,historical
1912-09-16 00:00:00,2340644200000000.0,historical
1912-10-16 12:00:00,2340726000000000.0,historical
1912-11-16 00:00:00,2340922300000000.0,historical
1912-12-16 12:00:00,2341370600000000.0,historical
1913-01-16 12:00:00,2341695000000000.0,historical
1913-02-15 00:00:00,2342191400000000.0,historical
1913-03-16 12:00:00,2342619600000000.0,historical
1913-04-16 00:00:00,2343064600000000.0,historical
1913-05-16 12:00:00,2343558800000000.0,historical
1913-06-16 00:00:00,2344043400000000.0,historical
1913-07-16 12:00:00,2344590400000000.0,historical
1913-08-16 12:00:00,2344929200000000.0,historical
1913-09-16 00:00:00,2344916300000000.0,historical
1913-10-16 12:00:00,2345025000000000.0,historical
1913-11-16 00:00:00,2345151000000000.0,historical
1913-12-16 12:00:00,2345403800000000.0,historical
1914-01-16 12:00:00,2345868500000000.0,historical
1914-02-15 00:00:00,2346280200000000.0,historical
1914-03-16 12:00:00,2346637300000000.0,historical
1914-04-16 00:00:00,2347086300000000.0,historical
1914-05-16 12:00:00,2347555300000000.0,historical
1914-06-16 00:00:00,2348054900000000.0,historical
1914-07-16 12:00:00,2348565700000000.0,historical
1914-08-16 12:00:00,2348891600000000.0,historical
1914-09-16 00:00:00,2349001600000000.0,historical
1914-10-16 12:00:00,2349040800000000.0,historical
1914-11-16 00:00:00,2349258500000000.0,historical
1914-12-16 12:00:00,2349490200000000.0,historical
1915-01-16 12:00:00,2349888800000000.0,historical
1915-02-15 00:00:00,2350355600000000.0,historical
1915-03-16 12:00:00,2350738100000000.0,historical
1915-04-16 00:00:00,2351168200000000.0,historical
1915-05-16 12:00:00,2351565000000000.0,historical
1915-06-16 00:00:00,2352079200000000.0,historical
1915-07-16 12:00:00,2352641000000000.0,historical
1915-08-16 12:00:00,2352990900000000.0,historical
1915-09-16 00:00:00,2353075400000000.0,historical
1915-10-16 12:00:00,2353150800000000.0,historical
1915-11-16 00:00:00,2353263000000000.0,historical
1915-12-16 12:00:00,2353622200000000.0,historical
1916-01-16 12:00:00,2353995300000000.0,historical
1916-02-15 00:00:00,2354420800000000.0,historical
1916-03-16 12:00:00,2354823000000000.0,historical
1916-04-16 00:00:00,2355279300000000.0,historical
1916-05-16 12:00:00,2355744500000000.0,historical
1916-06-16 00:00:00,2356322700000000.0,historical
1916-07-16 12:00:00,2356856900000000.0,historical
1916-08-16 12:00:00,2357120000000000.0,historical
1916-09-16 00:00:00,2357200200000000.0,historical
1916-10-16 12:00:00,2357287200000000.0,historical
1916-11-16 00:00:00,2357477500000000.0,historical
1916-12-16 12:00:00,2357725800000000.0,historical
1917-01-16 12:00:00,2358152600000000.0,historical
1917-02-15 00:00:00,2358572700000000.0,historical
1917-03-16 12:00:00,2358966500000000.0,historical
1917-04-16 00:00:00,2359464400000000.0,historical
1917-05-16 12:00:00,2359931000000000.0,historical
1917-06-16 00:00:00,2360466000000000.0,historical
1917-07-16 12:00:00,2360954300000000.0,historical
1917-08-16 12:00:00,2361164400000000.0,historical
1917-09-16 00:00:00,2361183000000000.0,historical
1917-10-16 12:00:00,2361143800000000.0,historical
1917-11-16 00:00:00,2361243600000000.0,historical
1917-12-16 12:00:00,2361509400000000.0,historical
1918-01-16 12:00:00,2361875500000000.0,historical
1918-02-15 00:00:00,2362232800000000.0,historical
1918-03-16 12:00:00,2362576100000000.0,historical
1918-04-16 00:00:00,2362951200000000.0,historical
1918-05-16 12:00:00,2363339800000000.0,historical
1918-06-16 00:00:00,2363797000000000.0,historical
1918-07-16 12:00:00,2364316100000000.0,historical
1918-08-16 12:00:00,2364579000000000.0,historical
1918-09-16 00:00:00,2364465000000000.0,historical
1918-10-16 12:00:00,2364442800000000.0,historical
1918-11-16 00:00:00,2364515300000000.0,historical
1918-12-16 12:00:00,2364668300000000.0,historical
1919-01-16 12:00:00,2365007000000000.0,historical
1919-02-15 00:00:00,2365307200000000.0,historical
1919-03-16 12:00:00,2365642000000000.0,historical
1919-04-16 00:00:00,2365976000000000.0,historical
1919-05-16 12:00:00,2366379000000000.0,historical
1919-06-16 00:00:00,2366807800000000.0,historical
1919-07-16 12:00:00,2367292000000000.0,historical
1919-08-16 12:00:00,2367499800000000.0,historical
1919-09-16 00:00:00,2367542200000000.0,historical
1919-10-16 12:00:00,2367489300000000.0,historical
1919-11-16 00:00:00,2367582500000000.0,historical
1919-12-16 12:00:00,2367871800000000.0,historical
1920-01-16 12:00:00,2368190200000000.0,historical
1920-02-15 00:00:00,2368547000000000.0,historical
1920-03-16 12:00:00,2368881400000000.0,historical
1920-04-16 00:00:00,2369315000000000.0,historical
1920-05-16 12:00:00,2369680000000000.0,historical
1920-06-16 00:00:00,2370119200000000.0,historical
1920-07-16 12:00:00,2370547300000000.0,historical
1920-08-16 12:00:00,2370742800000000.0,historical
1920-09-16 00:00:00,2370719100000000.0,historical
1920-10-16 12:00:00,2370556200000000.0,historical
1920-11-16 00:00:00,2370651200000000.0,historical
1920-12-16 12:00:00,2370850000000000.0,historical
1921-01-16 12:00:00,2371178700000000.0,historical
1921-02-15 00:00:00,2371432000000000.0,historical
1921-03-16 12:00:00,2371775200000000.0,historical
1921-04-16 00:00:00,2372107200000000.0,historical
1921-05-16 12:00:00,2372534000000000.0,historical
1921-06-16 00:00:00,2372910600000000.0,historical
1921-07-16 12:00:00,2373324300000000.0,historical
1921-08-16 12:00:00,2373539300000000.0,historical
1921-09-16 00:00:00,2373458500000000.0,historical
1921-10-16 12:00:00,2373344200000000.0,historical
1921-11-16 00:00:00,2373409000000000.0,historical
1921-12-16 12:00:00,2373603000000000.0,historical
1922-01-16 12:00:00,2373885300000000.0,historical
1922-02-15 00:00:00,2374181700000000.0,historical
1922-03-16 12:00:00,2374484500000000.0,historical
1922-04-16 00:00:00,2374771700000000.0,historical
1922-05-16 12:00:00,2375157000000000.0,historical
1922-06-16 00:00:00,2375550200000000.0,historical
1922-07-16 12:00:00,2375990100000000.0,historical
1922-08-16 12:00:00,2376154000000000.0,historical
1922-09-16 00:00:00,2376185300000000.0,historical
1922-10-16 12:00:00,2376036000000000.0,historical
1922-11-16 00:00:00,2376094600000000.0,historical
1922-12-16 12:00:00,2376232500000000.0,historical
1923-01-16 12:00:00,2376484900000000.0,historical
1923-02-15 00:00:00,2376793600000000.0,historical
1923-03-16 12:00:00,2377128800000000.0,historical
1923-04-16 00:00:00,2377403000000000.0,historical
1923-05-16 12:00:00,2377789200000000.0,historical
1923-06-16 00:00:00,2378156100000000.0,historical
1923-07-16 12:00:00,2378529000000000.0,historical
1923-08-16 12:00:00,2378754200000000.0,historical
1923-09-16 00:00:00,2378710500000000.0,historical
1923-10-16 12:00:00,2378705600000000.0,historical
1923-11-16 00:00:00,2378748800000000.0,historical
1923-12-16 12:00:00,2378902400000000.0,historical
1924-01-16 12:00:00,2379182600000000.0,historical
1924-02-15 00:00:00,2379486200000000.0,historical
1924-03-16 12:00:00,2379862300000000.0,historical
1924-04-16 00:00:00,2380194400000000.0,historical
1924-05-16 12:00:00,2380491500000000.0,historical
1924-06-16 00:00:00,2380941700000000.0,historical
1924-07-16 12:00:00,2381341000000000.0,historical
1924-08-16 12:00:00,2381416800000000.0,historical
1924-09-16 00:00:00,2381182200000000.0,historical
1924-10-16 12:00:00,2380920000000000.0,historical
1924-11-16 00:00:00,2380918000000000.0,historical
1924-12-16 12:00:00,2381011500000000.0,historical
